,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating
913,40.0,1.0,Travel_Rarely,Sales,16.0,4.0,Marketing,Male,1.0,Research Director,Single,36330.0,3.0,16.0,2.0,10.0,0.0,4.0,0.0,3.0,1.0,1.0,1.0,3.0,3.0
914,29.0,0.0,Travel_Rarely,Research & Development,20.0,1.0,Medical,Female,2.0,Manager,Single,41630.0,9.0,15.0,1.0,8.0,4.0,5.0,1.0,4.0,3.0,3.0,3.0,2.0,3.0
915,36.0,0.0,Travel_Rarely,Research & Development,23.0,3.0,Life Sciences,Female,3.0,Sales Executive,Married,21320.0,4.0,20.0,0.0,9.0,1.0,3.0,0.0,2.0,2.0,1.0,3.0,2.0,4.0
916,25.0,0.0,Travel_Frequently,Sales,5.0,1.0,Marketing,Male,4.0,Manufacturing Director,Divorced,139730.0,1.0,14.0,0.0,7.0,3.0,7.0,0.0,7.0,4.0,3.0,3.0,2.0,3.0
917,39.0,0.0,Travel_Rarely,Sales,10.0,3.0,Marketing,Female,2.0,Research Director,Married,26840.0,4.0,12.0,0.0,7.0,2.0,5.0,1.0,0.0,4.0,2.0,3.0,3.0,3.0
918,49.0,0.0,Travel_Rarely,Sales,4.0,2.0,Life Sciences,Male,2.0,Research Director,Married,108450.0,3.0,24.0,0.0,27.0,4.0,4.0,1.0,2.0,1.0,2.0,3.0,2.0,4.0
919,50.0,0.0,Travel_Rarely,Research & Development,2.0,2.0,Medical,Male,3.0,Sales Executive,Divorced,43770.0,5.0,12.0,1.0,19.0,2.0,14.0,1.0,11.0,4.0,1.0,3.0,2.0,3.0
920,20.0,0.0,Travel_Rarely,Research & Development,18.0,4.0,Medical,Female,2.0,Sales Executive,Single,37430.0,1.0,13.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0
921,34.0,0.0,Travel_Rarely,Research & Development,10.0,3.0,Medical,Male,3.0,Laboratory Technician,Divorced,41480.0,1.0,11.0,0.0,11.0,3.0,11.0,7.0,9.0,4.0,2.0,3.0,3.0,3.0
922,36.0,0.0,Travel_Rarely,Research & Development,1.0,3.0,Life Sciences,Female,2.0,Healthcare Representative,Single,10510.0,2.0,14.0,0.0,15.0,2.0,4.0,1.0,3.0,1.0,2.0,3.0,3.0,3.0
923,49.0,0.0,Travel_Rarely,Human Resources,6.0,2.0,Life Sciences,Female,2.0,Research Scientist,Married,107390.0,2.0,11.0,3.0,30.0,3.0,15.0,2.0,12.0,3.0,3.0,3.0,3.0,3.0
924,36.0,0.0,Non-Travel,Research & Development,8.0,4.0,Life Sciences,Male,4.0,Laboratory Technician,Married,103880.0,0.0,14.0,0.0,4.0,2.0,3.0,1.0,2.0,4.0,3.0,3.0,3.0,3.0
925,36.0,0.0,Travel_Rarely,Research & Development,2.0,2.0,Medical,Female,2.0,Healthcare Representative,Divorced,114160.0,6.0,16.0,0.0,13.0,2.0,5.0,0.0,4.0,4.0,1.0,3.0,3.0,3.0
926,54.0,0.0,Travel_Rarely,Sales,24.0,3.0,Marketing,Male,1.0,Laboratory Technician,Married,26000.0,3.0,14.0,0.0,36.0,5.0,10.0,4.0,7.0,2.0,3.0,3.0,3.0,3.0
927,43.0,0.0,Travel_Rarely,Research & Development,2.0,4.0,Life Sciences,Female,1.0,Research Scientist,Married,24220.0,1.0,11.0,1.0,14.0,2.0,14.0,6.0,11.0,3.0,3.0,3.0,3.0,3.0
928,35.0,1.0,Travel_Frequently,Research & Development,17.0,4.0,Medical,Male,1.0,Research Director,Single,54720.0,3.0,11.0,1.0,13.0,3.0,11.0,6.0,7.0,4.0,4.0,4.0,2.0,3.0
929,38.0,0.0,Travel_Frequently,Research & Development,19.0,2.0,Life Sciences,Male,2.0,Research Scientist,Married,24510.0,7.0,12.0,1.0,19.0,3.0,13.0,2.0,9.0,4.0,4.0,4.0,3.0,3.0
930,29.0,0.0,Travel_Rarely,Research & Development,1.0,2.0,Medical,Male,2.0,Sales Representative,Divorced,42400.0,1.0,14.0,0.0,10.0,2.0,10.0,0.0,9.0,1.0,2.0,2.0,2.0,3.0
931,33.0,0.0,Travel_Rarely,Research & Development,7.0,3.0,Medical,Male,5.0,Sales Executive,Divorced,109990.0,1.0,18.0,3.0,6.0,3.0,6.0,0.0,4.0,4.0,4.0,3.0,2.0,3.0
932,32.0,0.0,Travel_Rarely,Research & Development,5.0,4.0,Technical Degree,Male,5.0,Research Scientist,Divorced,50030.0,0.0,13.0,0.0,10.0,5.0,9.0,1.0,6.0,4.0,2.0,2.0,3.0,3.0
933,31.0,0.0,Travel_Rarely,Research & Development,28.0,4.0,Technical Degree,Female,2.0,Sales Executive,Married,127420.0,1.0,11.0,0.0,10.0,4.0,10.0,0.0,2.0,1.0,4.0,3.0,2.0,3.0
934,49.0,0.0,Travel_Rarely,Research & Development,2.0,4.0,Medical,Male,1.0,Laboratory Technician,Divorced,42270.0,4.0,18.0,0.0,17.0,3.0,2.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0
935,38.0,0.0,Travel_Frequently,Sales,29.0,2.0,Medical,Female,1.0,Sales Executive,Single,39170.0,1.0,15.0,3.0,4.0,2.0,4.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0
936,47.0,0.0,Travel_Rarely,Research & Development,1.0,4.0,Medical,Male,3.0,Laboratory Technician,Divorced,183030.0,6.0,22.0,1.0,29.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,4.0
937,49.0,0.0,Travel_Rarely,Research & Development,21.0,3.0,Medical,Male,2.0,Manufacturing Director,Single,23800.0,4.0,13.0,0.0,23.0,3.0,8.0,0.0,0.0,3.0,3.0,3.0,1.0,3.0
938,41.0,0.0,Travel_Rarely,Research & Development,24.0,4.0,Life Sciences,Female,4.0,Manager,Single,137260.0,3.0,12.0,0.0,21.0,6.0,2.0,0.0,2.0,4.0,3.0,3.0,4.0,3.0
939,20.0,0.0,Travel_Rarely,Research & Development,1.0,3.0,Life Sciences,Male,1.0,Sales Representative,Single,47770.0,1.0,18.0,1.0,2.0,3.0,2.0,0.0,2.0,4.0,1.0,3.0,3.0,3.0
940,33.0,0.0,Non-Travel,Research & Development,18.0,2.0,Medical,Female,2.0,Healthcare Representative,Divorced,63850.0,1.0,13.0,0.0,7.0,6.0,6.0,1.0,2.0,3.0,4.0,3.0,2.0,3.0
941,36.0,0.0,Travel_Rarely,Research & Development,2.0,2.0,Technical Degree,Male,3.0,Sales Executive,Married,199730.0,6.0,12.0,0.0,10.0,2.0,3.0,0.0,2.0,1.0,3.0,2.0,3.0,3.0
942,44.0,0.0,Travel_Rarely,Research & Development,9.0,3.0,Technical Degree,Female,3.0,Healthcare Representative,Divorced,68610.0,4.0,12.0,0.0,8.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,2.0,3.0
943,23.0,1.0,Travel_Rarely,Human Resources,6.0,3.0,Life Sciences,Female,3.0,Laboratory Technician,Single,49690.0,1.0,12.0,0.0,5.0,3.0,5.0,1.0,2.0,4.0,3.0,3.0,3.0,3.0
944,38.0,0.0,Travel_Rarely,Research & Development,11.0,2.0,Life Sciences,Male,1.0,Sales Executive,Married,198450.0,7.0,11.0,1.0,7.0,3.0,0.0,0.0,0.0,4.0,3.0,2.0,3.0,3.0
945,53.0,0.0,Travel_Rarely,Research & Development,24.0,3.0,Life Sciences,Male,4.0,Research Director,Married,133200.0,3.0,11.0,0.0,11.0,2.0,4.0,1.0,2.0,2.0,4.0,3.0,3.0,3.0
946,48.0,1.0,Travel_Frequently,Sales,10.0,2.0,Marketing,Male,1.0,Healthcare Representative,Married,63470.0,2.0,12.0,1.0,19.0,3.0,9.0,7.0,7.0,4.0,3.0,3.0,1.0,3.0
947,32.0,1.0,Travel_Rarely,Sales,1.0,3.0,Life Sciences,Male,2.0,Research Scientist,Single,27430.0,1.0,19.0,1.0,1.0,2.0,1.0,0.0,0.0,4.0,2.0,3.0,3.0,3.0
948,26.0,0.0,Non-Travel,Research & Development,18.0,2.0,Medical,Male,1.0,Human Resources,Single,108800.0,1.0,23.0,1.0,7.0,5.0,7.0,5.0,7.0,4.0,4.0,3.0,3.0,4.0
949,55.0,0.0,Travel_Rarely,Research & Development,23.0,1.0,Life Sciences,Male,5.0,Laboratory Technician,Divorced,23420.0,5.0,11.0,2.0,8.0,2.0,4.0,1.0,2.0,1.0,2.0,3.0,3.0,3.0
950,34.0,0.0,Travel_Rarely,Sales,28.0,3.0,Life Sciences,Female,2.0,Research Scientist,Married,176500.0,1.0,19.0,1.0,15.0,6.0,15.0,4.0,13.0,2.0,4.0,4.0,1.0,3.0
951,60.0,0.0,Travel_Rarely,Sales,17.0,4.0,Medical,Male,1.0,Manager,Divorced,40250.0,3.0,13.0,1.0,19.0,5.0,1.0,0.0,0.0,3.0,4.0,4.0,2.0,3.0
952,33.0,0.0,Travel_Rarely,Sales,3.0,3.0,Life Sciences,Male,3.0,Manager,Married,97250.0,1.0,11.0,0.0,14.0,0.0,14.0,2.0,13.0,2.0,2.0,3.0,3.0,3.0
953,37.0,0.0,Travel_Frequently,Research & Development,13.0,3.0,Life Sciences,Male,1.0,Laboratory Technician,Divorced,119040.0,1.0,12.0,1.0,6.0,4.0,6.0,1.0,3.0,3.0,4.0,2.0,3.0,3.0
954,34.0,0.0,Travel_Rarely,Research & Development,7.0,2.0,Life Sciences,Male,1.0,Healthcare Representative,Married,21770.0,1.0,13.0,0.0,10.0,5.0,10.0,8.0,7.0,2.0,4.0,3.0,3.0,3.0
955,23.0,1.0,Travel_Rarely,Research & Development,12.0,2.0,Medical,Male,2.0,Research Scientist,Divorced,75250.0,1.0,14.0,2.0,3.0,2.0,3.0,0.0,2.0,3.0,4.0,3.0,3.0,3.0
956,44.0,0.0,Travel_Rarely,Human Resources,1.0,3.0,Life Sciences,Male,1.0,Research Scientist,Married,48340.0,1.0,14.0,0.0,9.0,1.0,8.0,6.0,7.0,3.0,4.0,3.0,4.0,3.0
957,35.0,0.0,Travel_Frequently,Research & Development,13.0,3.0,Life Sciences,Male,3.0,Sales Executive,Single,20420.0,0.0,16.0,0.0,6.0,2.0,5.0,1.0,4.0,1.0,4.0,4.0,3.0,3.0
958,43.0,0.0,Travel_Rarely,Research & Development,25.0,4.0,Life Sciences,Male,2.0,Sales Executive,Married,22200.0,1.0,11.0,0.0,10.0,2.0,10.0,8.0,8.0,4.0,4.0,3.0,1.0,3.0
959,24.0,0.0,Travel_Rarely,Research & Development,6.0,3.0,Life Sciences,Male,3.0,Sales Executive,Married,10520.0,1.0,13.0,0.0,5.0,3.0,5.0,0.0,4.0,3.0,3.0,3.0,3.0,3.0
960,41.0,0.0,Travel_Rarely,Sales,6.0,4.0,Marketing,Male,1.0,Research Scientist,Single,28210.0,1.0,17.0,0.0,10.0,3.0,10.0,8.0,7.0,4.0,3.0,3.0,3.0,3.0
961,29.0,0.0,Travel_Rarely,Research & Development,2.0,2.0,Life Sciences,Male,2.0,Research Scientist,Married,192370.0,9.0,11.0,1.0,9.0,2.0,5.0,1.0,2.0,4.0,3.0,3.0,3.0,3.0
962,36.0,0.0,Travel_Rarely,Human Resources,1.0,4.0,Life Sciences,Female,3.0,Research Scientist,Single,41070.0,3.0,11.0,1.0,17.0,2.0,13.0,6.0,7.0,3.0,4.0,2.0,1.0,3.0
963,45.0,0.0,Non-Travel,Sales,2.0,3.0,Life Sciences,Female,2.0,Manufacturing Director,Married,83960.0,3.0,15.0,2.0,25.0,3.0,23.0,14.0,4.0,3.0,3.0,2.0,2.0,3.0
964,24.0,1.0,Travel_Rarely,Sales,6.0,2.0,Medical,Female,2.0,Manager,Married,20070.0,1.0,12.0,0.0,1.0,2.0,1.0,0.0,0.0,4.0,3.0,3.0,2.0,3.0
965,47.0,1.0,Travel_Frequently,Research & Development,1.0,3.0,Medical,Female,2.0,Sales Executive,Married,196270.0,7.0,11.0,2.0,25.0,1.0,23.0,14.0,10.0,3.0,3.0,1.0,3.0,3.0
966,26.0,0.0,Travel_Rarely,Research & Development,9.0,1.0,Medical,Male,1.0,Sales Executive,Married,106860.0,1.0,14.0,1.0,3.0,2.0,3.0,0.0,2.0,4.0,3.0,4.0,3.0,3.0
967,45.0,0.0,Travel_Rarely,Research & Development,1.0,4.0,Life Sciences,Male,1.0,Research Director,Single,29420.0,1.0,22.0,1.0,21.0,4.0,21.0,8.0,6.0,4.0,2.0,3.0,3.0,4.0
968,32.0,0.0,Travel_Frequently,Sales,1.0,1.0,Marketing,Male,2.0,Laboratory Technician,Married,88580.0,6.0,16.0,1.0,10.0,2.0,5.0,1.0,3.0,1.0,3.0,2.0,3.0,3.0
969,31.0,0.0,Travel_Rarely,Research & Development,14.0,2.0,Life Sciences,Male,1.0,Sales Executive,Married,167560.0,1.0,11.0,2.0,6.0,5.0,5.0,0.0,3.0,2.0,3.0,4.0,3.0,3.0
970,41.0,0.0,Non-Travel,Sales,2.0,2.0,Medical,Male,2.0,Research Scientist,Married,107980.0,6.0,14.0,2.0,10.0,5.0,3.0,1.0,2.0,3.0,2.0,3.0,1.0,3.0
971,40.0,0.0,Travel_Rarely,Research & Development,22.0,2.0,Technical Degree,Male,1.0,Healthcare Representative,Married,23230.0,2.0,16.0,1.0,18.0,2.0,1.0,0.0,0.0,2.0,1.0,3.0,3.0,3.0
972,24.0,0.0,Travel_Rarely,Research & Development,3.0,3.0,Life Sciences,Female,1.0,Research Scientist,Divorced,14160.0,1.0,15.0,1.0,6.0,3.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,3.0
973,46.0,0.0,Travel_Rarely,Research & Development,6.0,3.0,Medical,Male,4.0,Sales Executive,Single,46150.0,6.0,12.0,0.0,19.0,3.0,10.0,0.0,9.0,3.0,2.0,3.0,2.0,3.0
974,35.0,0.0,Travel_Rarely,Sales,8.0,4.0,Life Sciences,Male,1.0,Laboratory Technician,Married,24610.0,2.0,20.0,1.0,17.0,4.0,7.0,0.0,7.0,4.0,3.0,3.0,3.0,4.0
975,30.0,0.0,Travel_Rarely,Sales,9.0,4.0,Marketing,Male,1.0,Laboratory Technician,Married,87220.0,1.0,17.0,1.0,10.0,3.0,10.0,0.0,8.0,2.0,4.0,2.0,3.0,3.0
976,47.0,0.0,Non-Travel,Research & Development,3.0,2.0,Life Sciences,Female,2.0,Sales Executive,Married,39550.0,7.0,12.0,1.0,4.0,5.0,1.0,0.0,0.0,3.0,2.0,1.0,3.0,3.0
977,46.0,0.0,Travel_Rarely,Research & Development,1.0,4.0,Technical Degree,Female,3.0,Sales Executive,Divorced,99570.0,4.0,20.0,0.0,13.0,1.0,10.0,0.0,3.0,3.0,4.0,2.0,3.0,4.0
978,36.0,1.0,Travel_Rarely,Research & Development,1.0,3.0,Medical,Male,2.0,Manufacturing Director,Divorced,33760.0,5.0,20.0,0.0,16.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,4.0
979,32.0,1.0,Travel_Rarely,Research & Development,26.0,3.0,Medical,Female,2.0,Research Director,Single,88230.0,6.0,13.0,2.0,10.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,3.0
980,23.0,0.0,Travel_Rarely,Sales,6.0,4.0,Life Sciences,Male,3.0,Manufacturing Director,Single,103220.0,1.0,14.0,2.0,3.0,2.0,3.0,1.0,2.0,3.0,2.0,1.0,3.0,3.0
981,31.0,0.0,Travel_Frequently,Sales,3.0,3.0,Marketing,Male,2.0,Sales Executive,Single,46210.0,2.0,18.0,1.0,9.0,3.0,5.0,1.0,4.0,4.0,4.0,2.0,3.0,3.0
982,39.0,0.0,Non-Travel,Research & Development,3.0,3.0,Life Sciences,Female,2.0,Manufacturing Director,Married,109760.0,1.0,11.0,0.0,9.0,3.0,9.0,5.0,8.0,4.0,4.0,3.0,2.0,3.0
983,32.0,0.0,Travel_Rarely,Research & Development,6.0,3.0,Technical Degree,Male,1.0,Research Scientist,Married,36600.0,3.0,11.0,2.0,10.0,0.0,4.0,0.0,2.0,4.0,3.0,1.0,2.0,3.0
984,40.0,0.0,Travel_Rarely,Sales,6.0,3.0,Life Sciences,Male,3.0,Manufacturing Director,Single,104820.0,1.0,11.0,1.0,21.0,6.0,21.0,12.0,8.0,2.0,2.0,2.0,2.0,3.0
985,45.0,0.0,Travel_Rarely,Research & Development,19.0,4.0,Medical,Male,1.0,Sales Representative,Married,71190.0,4.0,15.0,0.0,9.0,2.0,5.0,0.0,3.0,3.0,3.0,4.0,3.0,3.0
986,30.0,0.0,Travel_Frequently,Sales,9.0,3.0,Life Sciences,Male,1.0,Research Director,Single,95820.0,0.0,12.0,1.0,10.0,2.0,9.0,0.0,7.0,4.0,1.0,3.0,3.0,3.0
987,24.0,0.0,Travel_Frequently,Sales,3.0,4.0,Marketing,Male,1.0,Sales Executive,Married,45080.0,0.0,11.0,1.0,3.0,5.0,2.0,2.0,1.0,1.0,4.0,3.0,3.0,3.0
988,30.0,1.0,Travel_Frequently,Research & Development,10.0,3.0,Life Sciences,Female,1.0,Human Resources,Divorced,22070.0,6.0,14.0,0.0,6.0,4.0,4.0,1.0,2.0,3.0,4.0,2.0,3.0,3.0
989,31.0,0.0,Travel_Rarely,Research & Development,3.0,2.0,Life Sciences,Male,3.0,Laboratory Technician,Married,77560.0,1.0,15.0,2.0,6.0,3.0,5.0,0.0,2.0,1.0,3.0,3.0,4.0,3.0
990,27.0,0.0,Travel_Rarely,Sales,3.0,3.0,Life Sciences,Male,1.0,Manager,Single,66940.0,1.0,13.0,1.0,6.0,2.0,6.0,1.0,4.0,3.0,4.0,2.0,2.0,3.0
991,29.0,1.0,Travel_Rarely,Sales,4.0,3.0,Marketing,Male,5.0,Research Scientist,Single,36910.0,1.0,13.0,0.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0
992,29.0,0.0,Travel_Frequently,Research & Development,8.0,4.0,Life Sciences,Female,1.0,Sales Executive,Single,23770.0,8.0,21.0,1.0,10.0,2.0,3.0,0.0,2.0,4.0,3.0,4.0,3.0,4.0
993,30.0,0.0,Travel_Rarely,Sales,7.0,3.0,Life Sciences,Male,3.0,Sales Executive,Divorced,23130.0,2.0,11.0,0.0,12.0,5.0,7.0,1.0,7.0,3.0,1.0,3.0,3.0,3.0
994,34.0,0.0,Travel_Rarely,Research & Development,1.0,2.0,Medical,Female,2.0,Healthcare Representative,Married,176650.0,0.0,11.0,0.0,6.0,5.0,5.0,1.0,2.0,4.0,4.0,3.0,2.0,3.0
995,33.0,0.0,Non-Travel,Research & Development,2.0,4.0,Medical,Male,1.0,Sales Representative,Single,25960.0,8.0,14.0,1.0,13.0,4.0,11.0,1.0,7.0,4.0,2.0,2.0,3.0,3.0
996,49.0,0.0,Travel_Rarely,Sales,3.0,4.0,Marketing,Male,1.0,Sales Executive,Single,47280.0,3.0,11.0,1.0,8.0,4.0,5.0,0.0,4.0,4.0,4.0,4.0,3.0,3.0
997,33.0,1.0,Travel_Rarely,Research & Development,10.0,3.0,Life Sciences,Male,1.0,Sales Executive,Single,43020.0,2.0,13.0,0.0,11.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,3.0
998,38.0,0.0,Travel_Frequently,Research & Development,28.0,3.0,Medical,Male,1.0,Healthcare Representative,Married,29790.0,4.0,12.0,1.0,9.0,3.0,6.0,0.0,5.0,3.0,2.0,2.0,3.0,3.0
999,31.0,1.0,Travel_Rarely,Human Resources,9.0,4.0,Human Resources,Male,2.0,Laboratory Technician,Married,168850.0,2.0,14.0,2.0,10.0,2.0,1.0,0.0,0.0,1.0,3.0,3.0,3.0,3.0
1000,29.0,0.0,Travel_Rarely,Research & Development,3.0,4.0,Other,Female,2.0,Sales Representative,Divorced,55930.0,1.0,13.0,1.0,1.0,3.0,1.0,0.0,0.0,4.0,1.0,3.0,3.0,3.0
1001,30.0,0.0,Travel_Rarely,Research & Development,2.0,1.0,Medical,Male,1.0,Sales Representative,Married,104450.0,3.0,18.0,1.0,10.0,3.0,7.0,1.0,7.0,3.0,3.0,3.0,3.0,3.0
1002,32.0,0.0,Non-Travel,Research & Development,10.0,4.0,Life Sciences,Female,1.0,Laboratory Technician,Single,87400.0,2.0,11.0,1.0,12.0,2.0,7.0,0.0,7.0,2.0,2.0,3.0,3.0,3.0
1003,38.0,0.0,Travel_Rarely,Research & Development,8.0,2.0,Technical Degree,Female,1.0,Manufacturing Director,Married,25140.0,3.0,11.0,0.0,15.0,2.0,1.0,1.0,0.0,2.0,4.0,3.0,2.0,3.0
1004,43.0,1.0,Travel_Frequently,Research & Development,1.0,4.0,Other,Male,3.0,Sales Executive,Married,76550.0,9.0,12.0,1.0,6.0,3.0,1.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0
1005,42.0,0.0,Travel_Rarely,Human Resources,1.0,3.0,Other,Female,1.0,Healthcare Representative,Divorced,174650.0,8.0,13.0,1.0,7.0,3.0,5.0,0.0,4.0,2.0,2.0,2.0,3.0,3.0
1006,55.0,0.0,Travel_Rarely,Research & Development,3.0,2.0,Life Sciences,Female,1.0,Sales Executive,Married,73510.0,8.0,20.0,1.0,34.0,3.0,1.0,0.0,0.0,3.0,1.0,3.0,3.0,4.0
1007,33.0,0.0,Non-Travel,Research & Development,14.0,3.0,Other,Male,1.0,Research Scientist,Divorced,108200.0,5.0,12.0,0.0,11.0,2.0,9.0,1.0,7.0,4.0,2.0,2.0,3.0,3.0
1008,41.0,0.0,Travel_Rarely,Research & Development,5.0,3.0,Medical,Male,1.0,Sales Representative,Divorced,121690.0,1.0,19.0,0.0,5.0,2.0,5.0,0.0,4.0,3.0,1.0,3.0,3.0,3.0
1009,34.0,0.0,Non-Travel,Research & Development,7.0,4.0,Medical,Female,1.0,Research Scientist,Divorced,196260.0,1.0,21.0,0.0,15.0,5.0,15.0,0.0,7.0,4.0,3.0,3.0,2.0,4.0
1010,53.0,0.0,Non-Travel,Research & Development,10.0,4.0,Medical,Male,2.0,Healthcare Representative,Married,20700.0,4.0,13.0,2.0,27.0,2.0,3.0,0.0,2.0,1.0,3.0,2.0,4.0,3.0
1011,43.0,0.0,Travel_Rarely,Sales,16.0,2.0,Marketing,Female,1.0,Laboratory Technician,Single,67820.0,0.0,16.0,1.0,10.0,2.0,9.0,1.0,8.0,2.0,4.0,3.0,3.0,3.0
1012,34.0,0.0,Travel_Rarely,Sales,10.0,2.0,Life Sciences,Female,5.0,Sales Executive,Single,77790.0,5.0,12.0,1.0,6.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,3.0,3.0
1013,21.0,1.0,Travel_Rarely,Sales,1.0,2.0,Marketing,Male,5.0,Healthcare Representative,Single,27910.0,1.0,14.0,0.0,1.0,3.0,1.0,1.0,0.0,2.0,2.0,3.0,4.0,3.0
1014,38.0,0.0,Travel_Rarely,Research & Development,8.0,2.0,Life Sciences,Female,2.0,Sales Executive,Married,32010.0,1.0,11.0,1.0,5.0,3.0,5.0,0.0,4.0,4.0,3.0,3.0,2.0,3.0
1015,22.0,1.0,Travel_Rarely,Research & Development,1.0,3.0,Other,Male,4.0,Research Scientist,Married,49680.0,1.0,14.0,0.0,1.0,3.0,1.0,0.0,0.0,3.0,1.0,3.0,3.0,3.0
1016,31.0,0.0,Travel_Rarely,Research & Development,8.0,5.0,Life Sciences,Male,5.0,Sales Executive,Married,131200.0,1.0,12.0,2.0,13.0,6.0,12.0,5.0,7.0,1.0,4.0,3.0,2.0,3.0
1017,51.0,0.0,Travel_Rarely,Research & Development,1.0,4.0,Life Sciences,Female,1.0,Manager,Married,40330.0,2.0,14.0,0.0,15.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0
1018,37.0,0.0,Travel_Rarely,Research & Development,24.0,1.0,Life Sciences,Male,2.0,Sales Executive,Married,32910.0,1.0,16.0,3.0,5.0,2.0,5.0,0.0,3.0,2.0,2.0,3.0,2.0,3.0
1019,46.0,0.0,Travel_Rarely,Sales,3.0,4.0,Marketing,Female,1.0,Sales Representative,Divorced,42720.0,7.0,13.0,0.0,24.0,3.0,2.0,2.0,2.0,3.0,4.0,3.0,4.0,3.0
1020,36.0,0.0,Travel_Rarely,Research & Development,27.0,3.0,Technical Degree,Female,4.0,Research Scientist,Married,50560.0,7.0,12.0,0.0,15.0,2.0,12.0,5.0,7.0,4.0,1.0,3.0,2.0,3.0
1021,44.0,1.0,Travel_Frequently,Sales,10.0,4.0,Life Sciences,Male,1.0,Research Scientist,Divorced,28440.0,1.0,12.0,0.0,6.0,2.0,5.0,2.0,3.0,3.0,2.0,2.0,4.0,3.0
1022,37.0,0.0,Travel_Rarely,Research & Development,19.0,2.0,Technical Degree,Male,2.0,Sales Executive,Divorced,27030.0,2.0,14.0,0.0,19.0,2.0,10.0,4.0,7.0,3.0,2.0,2.0,3.0,3.0
1023,35.0,1.0,Travel_Rarely,Research & Development,15.0,4.0,Life Sciences,Male,2.0,Research Scientist,Single,19040.0,1.0,22.0,1.0,10.0,4.0,10.0,7.0,7.0,3.0,4.0,3.0,3.0,4.0
1024,33.0,0.0,Travel_Rarely,Research & Development,8.0,5.0,Medical,Male,2.0,Laboratory Technician,Married,82240.0,6.0,19.0,0.0,14.0,3.0,10.0,7.0,6.0,4.0,1.0,3.0,3.0,3.0
1025,28.0,0.0,Travel_Rarely,Sales,9.0,3.0,Medical,Female,2.0,Sales Executive,Married,47660.0,1.0,12.0,0.0,5.0,3.0,5.0,0.0,3.0,3.0,4.0,4.0,3.0,3.0
1026,39.0,0.0,Travel_Rarely,Sales,3.0,4.0,Marketing,Female,2.0,Laboratory Technician,Single,26100.0,7.0,12.0,0.0,9.0,2.0,4.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0
1027,46.0,0.0,Non-Travel,Research & Development,9.0,2.0,Life Sciences,Male,2.0,Manufacturing Director,Single,57310.0,8.0,17.0,0.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0
1028,40.0,0.0,Travel_Rarely,Research & Development,2.0,2.0,Medical,Male,1.0,Research Director,Married,25390.0,4.0,12.0,1.0,7.0,3.0,4.0,0.0,2.0,3.0,1.0,2.0,3.0,3.0
1029,42.0,0.0,Travel_Rarely,Research & Development,7.0,4.0,Other,Female,2.0,Laboratory Technician,Married,57140.0,5.0,11.0,0.0,10.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,3.0,3.0
1030,35.0,0.0,Non-Travel,Sales,10.0,1.0,Life Sciences,Female,2.0,Research Director,Divorced,43230.0,2.0,18.0,3.0,15.0,3.0,7.0,1.0,7.0,2.0,4.0,3.0,3.0,3.0
1031,38.0,0.0,Non-Travel,Sales,6.0,4.0,Marketing,Male,3.0,Sales Executive,Divorced,73360.0,5.0,11.0,0.0,13.0,3.0,11.0,3.0,8.0,1.0,2.0,3.0,3.0,3.0
1032,34.0,1.0,Travel_Frequently,Research & Development,2.0,1.0,Life Sciences,Male,1.0,Manufacturing Director,Married,134990.0,4.0,23.0,2.0,11.0,2.0,7.0,0.0,7.0,4.0,1.0,2.0,4.0,4.0
1033,37.0,1.0,Travel_Rarely,Research & Development,24.0,3.0,Life Sciences,Male,1.0,Laboratory Technician,Single,137580.0,1.0,11.0,1.0,10.0,5.0,10.0,0.0,8.0,4.0,1.0,1.0,3.0,3.0
1034,39.0,0.0,Travel_Frequently,Research & Development,2.0,1.0,Medical,Male,2.0,Healthcare Representative,Divorced,51550.0,2.0,18.0,1.0,7.0,3.0,2.0,2.0,2.0,3.0,4.0,3.0,2.0,3.0
